Personal_ID,Cost Center,Company Code,Anonymized WBSL1 Descp,WBSL1 Value,WBSL4 Value,Fiscal Year,Hours,Work Date,Business Descp,Week,Job level,Business Line Descp,Theme
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,5/3/2021,ENABLING AREA,,,Executive & Management,Other
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
322,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,11/3/2021,CONSULTING,,,Organization Transformation,Endurable Society
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,1,9/2/2021,AUDIT,,,Integrated Services,Sustainability
327,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,9/3/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,1,,,,,,
328,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,2,10/3/2021,ENABLING AREA,,,Executive & Management,Endurable Society
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,2,,,,,,
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,11/3/2021,AUDIT,,,Assurance Services,Other
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,11/3/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,1,8/3/2021,AUDIT,,,Integrated Services,Sustainability
329,,,Project 69,LPE05605-01,LPE05605-01-01-01-1000,2021,8,5/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,2,,,,,,
329,,,Project 69,LPE05605-01,LPE05605-01-01-01-1000,2021,8,1/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
330,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,3,9/3/2021,TAX,,,Global Invest & Inno. Incntves,Endurable Society
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,3,,,,,,
329,,,Project 69,LPE05605-01,LPE05605-01-01-01-1000,2021,8,3/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
331,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,1,9/3/2021,ENABLING AREA,,,Clients & Industries (NSE),Worlclass
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
327,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
329,,,Project 69,LPE05605-01,LPE05605-01-01-01-1000,2021,8,2/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
329,,,Project 69,LPE05605-01,LPE05605-01-01-01-1000,2021,8,4/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
332,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,0,,,,,,
305,,,Project 5,LPEX1013-01,LPEX1013-01-01-01-1000,2021,4,26-02-2021,CONSULTING,,,Systems Engineering (NSE),Endurable Society
333,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
334,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,9/3/2021,RISK ADVISORY (NSE),,,Cyber Risk,Other
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
292,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,2,,,,,,
280,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,2,8/3/2021,CONSULTING,,,Finance & Performance,Endurable Society
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
286,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,11/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,2,,,,,,
291,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,8/3/2021,ENABLING AREA,,,Information Technology,Missing
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,6,8/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,10/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,12/3/2021,CONSULTING,,,Operations Transformation (NSE),Other
337,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,10/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Other
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,9/3/2021,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,8/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,5,10/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,2,19-01-2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Missing
334,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,8/3/2021,RISK ADVISORY (NSE),,,Cyber Risk,Other
303,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,7,8/3/2021,AUDIT,,,Integrated Services,Endurable Society
303,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,7,9/3/2021,AUDIT,,,Integrated Services,Endurable Society
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,10/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,11/3/2021,TAX,,,Business Tax (NSE),Other
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,10/3/2021,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,3,9/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,0,,,,,,
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,4,12/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
280,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,2,11/3/2021,CONSULTING,,,Finance & Performance,Endurable Society
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,11/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
322,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,12/3/2021,CONSULTING,,,Organization Transformation,Endurable Society
328,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,1,12/3/2021,ENABLING AREA,,,Executive & Management,Endurable Society
298,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,4,10/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
334,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
332,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,0,,,,,,
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,11/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,12/3/2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,8,24-02-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,,,,,,
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,,,,,,
273,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,12/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,12/3/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,0,,,,,,
291,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,11/3/2021,ENABLING AREA,,,Information Technology,Missing
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,0,,,,,,
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,1,23-02-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,,,,,,
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,8,10/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,1,,,,,,
290,,,Project 61,LPEX1041-01,LPEX1041-01-01-01-1000,2021,1,10/3/2021,TAX,,,Centralized Tax & Legal,Worldclass
294,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,2,8/3/2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Missing
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,8/3/2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,9/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
298,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,1,9/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
282,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,8,12/3/2021,CONSULTING,,,Finance & Performance,Endurable Society
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,1,9/3/2021,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/3/2021,FINANCIAL ADVISORY (NSE),,,Forensic (NSE),Other
291,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,12/3/2021,ENABLING AREA,,,Information Technology,Missing
343,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,10/3/2021,AUDIT,,,Assurance Services,Other
344,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,9/3/2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Other
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,2,18-01-2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Missing
334,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
303,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,7,10/3/2021,AUDIT,,,Integrated Services,Endurable Society
286,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,10/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,12/3/2021,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
345,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,10/3/2021,RISK ADVISORY (NSE),,,Sustainability,Missing
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,0,,,,,,
335,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,1,21-12-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Missing
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,26-02-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,1,11/3/2021,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
313,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,2,8/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,1,9/3/2021,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
313,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,2,12/3/2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
347,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,9/3/2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Missing
273,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,,,,,,
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,8/3/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
286,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,,,,,,
348,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,4,8/3/2021,RISK ADVISORY (NSE),,,Sustainability,Sustainability
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,12/3/2021,AUDIT,,,Assurance Services,Other
347,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,10/3/2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Missing
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,15-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
348,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,2,9/3/2021,RISK ADVISORY (NSE),,,Sustainability,Sustainability
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-03-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
349,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,8,15-03-2021,CONSULTING,,,SAP (NSE),Worldclass
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,16-03-2021,AUDIT,,,Assurance Services,Other
284,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,15-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Missing
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
350,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,16-03-2021,TAX,,,Legal (NSE),Endurable Society
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
349,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,8,16-03-2021,CONSULTING,,,SAP (NSE),Worldclass
351,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
284,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,12/3/2021,RISK ADVISORY (NSE),,,Internal Audit,Missing
281,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
352,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,3,6/1/2021,CONSULTING,,,Strategy & Business Design (NSE),Worlclass
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
273,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,2,17-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
353,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
292,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,17-03-2021,AUDIT,,,Assurance Services,Other
352,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,4,25-02-2021,CONSULTING,,,Strategy & Business Design (NSE),Worlclass
331,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,1,17-03-2021,ENABLING AREA,,,Clients & Industries (NSE),Worlclass
352,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,4,10/3/2021,CONSULTING,,,Strategy & Business Design (NSE),Worlclass
292,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,2,16-03-2021,TAX,,,Global Employer Services,Missing
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
352,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,4,20-01-2021,CONSULTING,,,Strategy & Business Design (NSE),Worlclass
307,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
352,,,Project 70,LPTX1038-01,LPTX1038-01-01-01-1000,2021,4,11/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Worlclass
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-03-2021,CONSULTING,,,Operations Transformation (NSE),Other
328,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,2,16-03-2021,ENABLING AREA,,,Executive & Management,Endurable Society
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,16-03-2021,CONSULTING,,,Digital Customer (NSE),Other
345,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,18-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
328,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,2,17-03-2021,ENABLING AREA,,,Executive & Management,Endurable Society
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
345,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,16-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
281,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
355,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
345,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,17-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
325,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,0,,,,,,
273,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,18-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
345,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,,,,,,
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-03-2021,CONSULTING,,,Digital Customer (NSE),Other
327,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
322,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,15-03-2021,CONSULTING,,,Organization Transformation,Endurable Society
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,15-03-2021,CONSULTING,,,Customer & Applied Design,Endurable Society
326,,,Project 68,LPE05603-01,LPE05603-01-01-01-1000,2021,1,,,,,,
356,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,17-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
302,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
307,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,17-03-2021,AUDIT,,,Integrated Services,Endurable Society
357,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,4/3/2021,ENABLING AREA,,,Executive & Management,Missing
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,,,,,,
290,,,Project 61,LPEX1041-01,LPEX1041-01-01-01-1000,2021,2,16-03-2021,TAX,,,Centralized Tax & Legal,Worldclass
286,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,0,,,,,,
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,18-03-2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,4,16-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,18-03-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,17-03-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,11/3/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
358,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,3,18-03-2021,TAX,,,Indirect Tax,Missing
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,16-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
298,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,3,19-03-2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,1,,,,,,
339,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,2,19-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
360,,,Project 61,LPEX1041-01,LPEX1041-01-01-01-1000,2021,0,,,,,,
307,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
291,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,16-03-2021,ENABLING AREA,,,Information Technology,Missing
361,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,18-03-2021,TAX,,,Indirect Tax,Endurable Society
347,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,18-03-2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Missing
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-03-2021,TAX,,,Global Employer Services,Other
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,19-03-2021,ENABLING AREA,,,Executive & Management,Other
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,15-03-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,8/3/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
281,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
363,,,Project 61,LPEX1041-01,LPEX1041-01-01-01-1000,2021,0,,,,,,
302,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
322,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,19-03-2021,CONSULTING,,,Organization Transformation,Endurable Society
364,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,17-03-2021,CONSULTING,,,Digital Customer (NSE),Missing
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,4,18-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
298,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,1,18-03-2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
357,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,1,23-02-2021,ENABLING AREA,,,Executive & Management,Missing
336,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1009,2021,8,17-03-2021,RISK ADVISORY (NSE),,,Sustainability,Missing
365,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,,,,,,
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,18-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,17-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
364,,,Project 62,LPE05260-01,LPE05260-01-01-01-1000,2021,4,19-03-2021,CONSULTING,,,Digital Customer (NSE),Missing
321,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,8,19-03-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Endurable Society
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
279,,,Project 57,LPE05273-01,LPE05273-01-01-01-1000,2021,1,19-03-2021,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
358,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,3,18-03-2021,TAX,,,Business Tax (NSE),Other
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,18-03-2021,CONSULTING,,,Customer & Applied Design,Endurable Society
